,blyxrs,blzyl,cxbj,date,dateDigit,dateDigitSeparator,day,fxbj,jgpxzd,jxb_id,jxbmc,jxbzls,kch,kch_id,kcmc,kcrow,kklxdm,kzmc,listnav,localeKey,month,pageTotal,pageable,queryModel,rangeable,totalResult,userModel,xf,xxkbj,year,yxzrs,sftj
1180,108,108,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FADC15733FDAE806E0530107010AC7E6,(2023-2024-1)-1100850011005-09,1,1100850011005,1100850011005,高等数学B1,534,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",5.0,0,2023,111,0
1181,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FADC15733FF4E806E0530107010AC7E6,(2023-2024-1)-1100850011005-14,1,1100850011005,1100850011005,高等数学B1,534,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",5.0,0,2023,118,0
1182,4,4,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FADAB23AE7E358F7E0530107010A6F81,(2023-2024-1)-1100850011005-03,1,1100850011005,1100850011005,高等数学B1,534,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",5,0,2023,115,0
1183,0,35,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FADAB23AE82858F7E0530107010A6F81,(2023-2024-1)-1100850011005-06,1,1100850011005,1100850011005,高等数学B1,534,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",5.0,0,2023,75,0
1184,3,23,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3D55C24ACE00C5E0530107010A1911,(2023-2024-1)-1100850011005-19,1,1100850011005,1100850011005,高等数学B1,534,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",5,0,2023,80,0
1185,0,2,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FADBBA1A12A296C5E0530207010A373F,(2023-2024-1)-1100850011005-01,1,1100850011005,1100850011005,高等数学B1,534,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",5,0,2023,113,0
1186,11,11,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3DEAD099898ED0E0530107010AB58C,(2023-2024-1)-1100850011005-18,1,1100850011005,1100850011005,高等数学B1,534,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",5.0,0,2023,105,0
1187,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FADC3E94330112CFE0530107010A626F,(2023-2024-1)-1100850011005-12,1,1100850011005,1100850011005,高等数学B1,534,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",5.0,0,2023,98,0
1188,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FADBD5D10078A532E0530207010AEF9A,(2023-2024-1)-1100850011005-13,1,1100850011005,1100850011005,高等数学B1,534,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",5.0,0,2023,99,0
1189,3,3,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FADC3E94331912CFE0530107010A626F,(2023-2024-1)-1100850011005-15,1,1100850011005,1100850011005,高等数学B1,534,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",5.0,0,2023,113,0
1190,3,5,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3D996E599343A2E0530107010A736F,(2023-2024-1)-1100850011005-17,1,1100850011005,1100850011005,高等数学B1,534,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",5.0,0,2023,110,0
1191,3,3,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB4D93BF39EB70ACE0530207010A8AE2,(2023-2024-1)-1100850011007-01,1,1100850011007,1100850011007,高等数学C1,535,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,100,0
1192,5,7,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB4D93BF39F370ACE0530207010A8AE2,(2023-2024-1)-1100850011007-02,1,1100850011007,1100850011007,高等数学C1,535,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,114,0
1193,19,68,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB4D93BF3A4B70ACE0530207010A8AE2,(2023-2024-1)-1100850011007-04,1,1100850011007,1100850011007,高等数学C1,535,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,58,0
1194,52,52,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB4C71CB3ABFC4DDE0530207010A0A7D,(2023-2024-1)-1100850011007-03,1,1100850011007,1100850011007,高等数学C1,535,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,104,0
1195,20,89,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB4C87494FB1500EE0530107010AF4EF,(2023-2024-1)-1100850011007-05,1,1100850011007,1100850011007,高等数学C1,535,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,65,0
1196,17,17,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB4C87494FC2500EE0530107010AF4EF,(2023-2024-1)-1100850011007-07,1,1100850011007,1100850011007,高等数学C1,535,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,111,0
1197,22,22,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB4DB4529358B02EE0530107010AA5F3,(2023-2024-1)-1100850011007-06,1,1100850011007,1100850011007,高等数学C1,535,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",4.0,0,2023,123,0
1198,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FF13A1E859EC7D84E0530107010A134E,(2023-2024-1)-1100850011016-01,1,1100850011016,1100850011016,线性代数B,536,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3.0,0,2023,28,0
1199,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3FB34C1D6B8315E0530107010ACBD3,(2023-2024-1)-1100850011031-04,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,120,0
1200,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3D7230BD0A1B2EE0530107010A3EB6,(2023-2024-1)-1100850011031-07,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3.0,0,2023,5,0
1201,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3FD70A76E6CD24E0530207010A235C,(2023-2024-1)-1100850011031-05,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,120,0
1202,14,31,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3FD70A7743CD24E0530207010A235C,(2023-2024-1)-1100850011031-06,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,98,0
1203,8,15,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB40A2C3640145F4E0530207010AD602,(2023-2024-1)-1100850011031-15,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,102,0
1204,2,2,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB40A2C363FC45F4E0530207010AD602,(2023-2024-1)-1100850011031-12,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,110,0
1205,2,3,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB40A2C3645145F4E0530207010AD602,(2023-2024-1)-1100850011031-17,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,94,0
1206,1,3,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB40A2C3645E45F4E0530207010AD602,(2023-2024-1)-1100850011031-18,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,93,0
1207,13,13,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3E781C5B871493E0530107010A1B68,(2023-2024-1)-1100850011031-03,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,99,0
1208,68,75,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3E781C5CB21493E0530107010A1B68,(2023-2024-1)-1100850011031-10,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,103,0
1209,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3E781C5CCF1493E0530107010A1B68,(2023-2024-1)-1100850011031-14,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,110,0
1210,1,1,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB4015060A51C80AE0530107010A4EBB,(2023-2024-1)-1100850011031-08,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,110,0
1211,2,2,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3D996E5D7D43A2E0530107010A736F,(2023-2024-1)-1100850011031-11,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,112,0
1212,22,23,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB4015060A8DC80AE0530107010A4EBB,(2023-2024-1)-1100850011031-16,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,109,0
1213,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3D996E5C2443A2E0530107010A736F,(2023-2024-1)-1100850011031-02,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,105,0
1214,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3FB34C1E9E8315E0530107010ACBD3,(2023-2024-1)-1100850011031-09,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,110,0
1215,15,39,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB3F34B53E2BBD22E0530107010AD1EC,(2023-2024-1)-1100850011031-01,1,1100850011031,1100850011031,概率论与数理统计B,537,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,81,0
1216,1,45,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FBCF27A0D61E4B24E0530207010AE8F9,(2023-2024-1)-1100870011001-02,1,1100870011001,1100870011001,工程化学,538,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.0,0,2023,36,0
1217,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FBD00CA93E99CBA0E0530207010A1E54,(2023-2024-1)-1100870011025-01,1,1100870011025,1100870011025,物理化学C,539,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,65,0
1218,2,7,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FBCF27A0D6314B24E0530207010AE8F9,(2023-2024-1)-1100870011025-02,1,1100870011025,1100870011025,物理化学C,539,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,60,0
1219,0,10,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FBCF27A0D6664B24E0530207010AE8F9,(2023-2024-1)-1100870011025-04,1,1100870011025,1100870011025,物理化学C,539,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,68,0
1220,0,0,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FBCE437BE37515C0E0530207010A7665,(2023-2024-1)-1100870011025-03,1,1100870011025,1100870011025,物理化学C,539,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",3,0,2023,60,0
1221,0,-2,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FC494DDEFE8B2058E0530107010A32FF,(2023-2024-1)-1100870011026-02,1,1100870011026,1100870011026,物理化学实验C,540,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,97,0
1222,2,15,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB61FC946A032C70E0530207010AB965,(2023-2024-1)-1100870011026-01,1,1100870011026,1100870011026,物理化学实验C,540,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",1.5,0,2023,82,0
1223,3,18,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FC491FE005BCF6E7E0530107010A5C18,(2023-2024-1)-1100870011075-02,1,1100870011075,1100870011075,有机化学实验B,541,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.5,0,2023,80,0
1224,0,-2,0,二○二三年九月十二日,2023年9月12日,2023-9-12,12,0,1,FB60A56B524264EAE0530207010A4455,(2023-2024-1)-1100870011075-01,1,1100870011075,1100870011075,有机化学实验B,541,01,无,false,zh_CN,9,0,True,"{'currentPage': 1, 'currentResult': 0, 'entityOrField': False, 'limit': 15, 'offset': 0, 'pageNo': 0, 'pageSize': 15, 'showCount': 10, 'sorts': [], 'totalCount': 0, 'totalPage': 0, 'totalResult': 0}",True,0,"{'monitor': False, 'roleCount': 0, 'roleKeys': '', 'roleValues': '', 'status': 0, 'usable': False}",2.5,0,2023,97,0
